Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
112_2020,2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2021-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2021-02-02,0.574722162651705,11.093478317794595,0.25849899388857395,0.25148631186059267,0.25622402737819894,0.31790453510142175,31.062143092335983,0.22547399999999998,0.6346281035786168,0.5763565896884895,0.045453909268645676,-0.0024318061669655784,0.3034050444493518,0.29734987,0.11299744,-0.17317543500000002,152.37325422519064,161.69845681979984,117.5399606821672,171.45646970694062,114.41888848110264,106.62497771975892,292.5,516.5,621.0,2300.0,2311.0,1361.5,,,,,,,
112_2020,2021-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_2020,2019-12-15,0.6690370830235262,9.539503326782192,0.3166404327903967,0.2926745933848234,0.3714027986156735,0.401084008339945,38.59977804207614,0.325446,0.6165133556594891,0.6337068956034219,-0.010868404464000597,0.06253278208213112,0.40420593080071776,0.32639791000000007,0.15358680000000002,-0.170784365,145.45798912228946,167.51745179949165,106.22740062040317,191.24557641713625,103.34105463355803,94.96750703101901,307.5,581.5,551.0,2778.0,2454.0,1274.5,,,,,,,
113_2020,2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_2020,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_2020,2020-01-04,0.6750522198723868,9.951503348470547,0.3450769347848339,0.30709310007551005,0.40466191561363574,0.4217645075832915,40.33035994753142,0.355626,0.6069328094260478,0.6360452047952048,-0.01835967325263513,0.0698594155207643,0.43818980942887364,0.34796926,0.16663617000000003,-0.17489065,145.06128887867024,169.11425701781192,102.5345258754809,194.57584446992388,99.54904707055559,91.38739084191948,362.5,635.5,580.0,2989.5,2601.5,1268.0,,,,,,,
113_2020,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_2020,2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_2020,2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
